#OK
#SQL= select bdmId, x, y, z
#	from MDR1..BDMW 
#	where snapnum = 85 
#	and Vcir > 1000.0
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-06-25 12:19:29.891 CEST
#QUERYTIME 182524 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
bdmId,x,y,z
8503175512,24.7255,325.7248,350.3115
8503178438,17.3255,321.2635,359.2091
8503179603,39.0797,325.71,348.299
8503185375,142.6976,319.1475,371.2318
8503188315,199.3826,349.3587,387.3936
8503193645,199.3109,363.7136,388.169
8503207364,277.7049,299.8663,226.2484
8503211802,237.9182,396.8716,217.197
8503212219,361.0377,205.5505,228.3234
8503212374,360.9196,208.7478,230.11
8503217054,209.8898,376.7735,241.2753
8503221493,288.8667,245.759,254.4469
8503222173,322.0589,246.2112,253.8412
8503231267,305.5896,245.2924,269.6895
8503232278,280.2112,376.4233,266.2247
8503232766,219.5095,326.7511,269.8335
8503237442,348.379,235.4518,277.1013
8503240522,256.8134,206.4804,292.9212
8503241314,294.737,285.3075,279.0704
8503247682,307.0992,252.3932,293.3947
8503256005,221.044,200.6333,308.081
8503259486,264.8447,214.4318,320.0526
8503260458,321.1939,316.8208,319.4324
8503261268,260.0424,337.2398,318.6218
8503262663,384.2573,208.5124,329.1785
8503270860,245.0133,258.0455,340.6203
8503277553,326.9247,397.3503,350.7292
8503278880,342.9651,391.1634,346.305
8503279689,234.6839,381.1337,365.8861
8503283620,235.6374,367.0879,366.1241
8503284253,237.83,371.1515,364.949
8503286670,381.3003,337.1994,374.369
8503289885,229.8265,248.2514,370.5052
8503293807,233.2806,240.3808,374.8165
8503294456,284.8441,320.2303,381.4575
8503298169,215.6042,320.4824,383.1957
8503298595,374.5098,328.2094,387.7829
8503301608,284.9394,325.1247,392.8009
8503301998,200.8644,339.6473,388.4786
8503319899,459.2219,370.7221,232.5621
8503331353,598.7195,363.2608,256.7827
8503335103,548.7152,267.1986,258.8205
8503351346,421.6479,322.5904,302.2012
8503351762,585.8177,226.9646,304.2809
8503356597,483.1042,361.074,320.2698
8503360563,538.1652,292.0912,312.0481
8503368102,403.6537,250.2149,331.3824
8503369212,444.018,300.4478,332.7685
8503377367,400.8869,381.9837,347.0373
8503390088,451.3588,207.6269,374.4257
8503397999,514.5017,320.0304,398.6758
8503400131,587.9687,205.7251,398.3305
8503400850,717.4238,200.1474,200.6256
8503402896,740.0245,215.257,206.7191
8503404950,746.9835,395.6089,214.4621
8503407147,758.7115,287.6009,213.6056
8503407488,645.022,259.9088,210.0199
8503411450,689.5078,201.4294,225.6791
8503416898,741.2938,306.7382,232.2106
8503418835,689.8339,277.9854,236.9426
8503420120,773.1324,397.4466,238.1443
8503421068,732.8097,204.9023,235.3794
8503422184,736.787,318.0464,242.6692
8506470624,473.5716,456.9867,528.9821
8506470727,582.2939,427.0258,524.5339
8506472315,475.9835,542.3013,510.8414
8506476098,449.0921,435.9406,536.1426
8506479177,578.1013,415.4129,534.0179
8506480055,428.0618,493.6369,526.3091
8506480507,484.5948,542.092,515.5469
8506485578,462.7756,456.0055,531.8629
8506486215,454.2569,446.605,543.191
8506486617,470.8504,581.3802,534.4635
8506491708,484.0125,433.6823,560.9025
8506491825,453.5827,435.0802,549.3542
8506491918,583.5956,407.9147,551.3572
8506494047,499.2176,450.9226,558.2108
8506497964,467.3056,432.1484,558.5796
8506499895,517.3074,461.2307,568.6328
8506502970,435.2357,406.4938,574.0285
8506505607,468.1179,519.3259,580.0485
8506508967,499.2599,427.0608,574.072
8506511959,598.1358,426.7152,579.2665
8506512320,540.6161,430.7759,577.9025
8506516036,492.1116,519.5164,597.9862
8506521233,797.2323,537.8755,400.0081
8506551244,634.6971,452.4848,476.4203
8506552321,671.837,513.4398,473.689
8506563367,606.439,526.606,491.1028
8506567039,715.0141,483.9981,516.8571
8506571781,719.897,491.0304,520.814
8506574645,652.6145,550.5606,516.4493
8506575981,792.6265,430.0219,526.9744
8506578478,743.447,479.6572,537.7895
8506578883,688.2974,470.7492,536.1191
8506585180,672.0701,439.7301,555.0505
8506587594,748.1797,401.6489,551.2816
8506597386,775.6034,451.6259,570.4918
8506605424,698.3254,422.3713,591.128
8506608597,697.0707,407.4624,596.2175
8506611293,789.7731,506.7557,597.7322
8506621093,934.9626,463.3285,417.2055
8506623621,808.3552,569.1396,416.6063
8506625278,985.6983,519.06,428.3083
8506627041,907.8715,447.2516,430.6307
8506627291,829.2122,480.4839,432.3356
8506629131,990.2454,548.4481,434.1057
8506635237,865.6877,508.3717,436.7055
8506635343,857.5616,577.0677,432.1372
8506637407,922.5059,468.4138,454.5052
8506644475,909.3209,566.8138,464.1788
8506656952,970.9528,512.7753,482.3969
8506657605,868.1252,518.2377,476.9858
8506660590,867.1384,591.5764,493.599
8506663935,968.8111,516.1563,494.9258
8506664464,858.1455,514.085,493.498
8506679202,956.7485,543.8448,535.9191
8506687567,914.6801,487.0073,544.0099
8506687640,956.2371,546.4116,544.0656
8506689908,913.997,460.6818,553.397
8506691036,958.0168,555.929,559.421
8506700181,800.8856,575.788,575.337
8506700421,963.5645,565.8288,570.1374
8506703379,829.9069,569.6739,581.2849
8506704338,847.519,400.1111,586.36
8506713391,846.8181,409.1852,595.2536
8506714814,132.53,714.6343,400.4729
8506715825,174.7236,619.6248,401.7865
8506716170,135.9191,615.8917,407.1425
8506716841,185.3682,626.9946,404.5841
8506717960,109.549,693.4093,408.7994
8506720002,143.2143,714.1458,408.3935
8506721185,98.4239,734.5241,409.373
8506735784,31.0712,776.1932,435.3921
8506737351,119.9634,721.2142,436.7038
8506741455,46.2186,705.5403,445.6801
8506741862,69.2949,785.4282,428.5234
8506748199,160.3405,635.5983,452.884
8506749320,169.9589,626.6082,456.7966
8505341256,363.9344,98.0468,504.4855
8505345378,294.9189,108.1838,516.4775
8505351605,349.85,182.6684,522.9164
8505352554,295.8914,94.5805,533.3167
8505361032,271.9681,143.5818,547.4742
8505361923,214.8549,62.8841,542.9238
8505362676,320.3415,89.8007,551.5897
8505363112,373.2334,43.0138,556.0802
8505366895,320.6205,12.2604,565.6945
8505367079,246.1888,164.4164,553.64
8505368268,275.6884,114.1924,561.0319
8505368570,275.8074,134.3293,554.8821
8505368815,261.548,129.6551,561.671
8505369436,253.7458,8.1084,572.2991
8505376744,308.5191,129.6437,570.1166
8505379683,230.4986,159.4368,567.0134
8505381151,383.3881,43.3875,581.1894
8505384849,308.6508,16.6992,594.8004
8505389663,242.4874,59.442,597.2637
8505397060,560.6295,18.8981,407.7193
8505414873,586.11,95.5415,443.1895
8505419661,467.9387,193.5125,454.1878
8505423203,579.6796,91.5849,451.393
8505423930,408.8942,39.0332,464.3344
8505424369,461.7161,16.3656,469.968
8505426534,405.5768,152.2133,465.4972
8505427231,410.5526,52.7253,466.7663
8505430447,493.1883,196.6994,471.2819
8505431032,564.3011,59.038,475.7978
8505433562,403.8096,26.9629,482.5498
8505446811,449.6213,31.4795,500.2768
8505455992,400.0279,109.8045,530.3586
8505463158,429.9926,42.8969,544.0914
8505464395,400.6394,105.9936,535.7765
8505467321,459.9452,158.4546,554.9838
8505468705,401.1079,80.8284,549.0868
8505485723,443.9919,157.7713,585.6426
8505489331,486.1423,115.916,598.8368
8505489727,470.8828,118.0587,599.5651
8505495711,626.5856,100.622,408.4085
8505505128,710.5778,176.8383,423.1311
8505505170,667.4711,25.5728,428.7107
8505506898,691.2449,146.2546,424.476
8505508274,717.9629,114.0528,435.004
8505508570,736.6255,168.9919,430.8602
8505512677,673.5768,63.4686,441.0552
8505513053,674.5933,182.0202,441.8966
8505513956,717.3206,109.7147,442.1202
8505515253,695.5768,199.9671,438.5496
8505515843,675.6086,79.2391,439.6819
8505519522,717.7868,106.7548,453.7593
8505522295,747.6248,23.2838,468.5891
8505524407,637.3911,19.4778,463.4111
8505528881,724.4959,105.226,467.6597
8505529909,660.7421,151.4255,475.3416
8505545458,627.9527,132.4061,509.3342
8505564059,682.8903,109.8637,554.8107
8505569352,641.8082,126.2274,562.0333
8505572184,679.3693,116.2311,561.0873
8505572767,771.4377,159.6015,570.9113
8505573103,646.1157,45.011,570.4059
8505574766,630.9706,185.8091,562.5872
8505575712,675.0823,133.3753,566.3511
8505575905,615.0949,111.9925,564.6035
8505580108,665.6949,4.1273,580.2416
8505583810,791.4249,81.5536,593.8815
8505584543,730.8292,55.668,589.6834
8505595408,996.8164,127.2309,412.2724
8508639930,693.9559,383.7746,747.2285
8508649491,711.3575,271.2793,765.0186
8508649872,726.7839,308.9094,769.0549
8508657505,617.0584,363.1759,792.6047
8508661396,612.3771,349.6241,795.2058
8508662418,606.6507,357.0427,795.3671
8508663623,608.6818,347.0231,795.8735
8508668143,878.4764,261.2462,608.6302
8508669123,917.612,286.531,610.6635
8508670071,884.3692,222.2127,613.8401
8508672690,843.0799,307.6942,621.0557
8508673028,951.5994,226.3663,619.7833
8508678138,853.0029,366.7633,621.6407
8508680444,861.6126,335.5363,633.5085
8508682783,927.08,212.5947,633.2973
8508683254,956.5514,390.0873,635.2181
8508684568,900.4365,398.1031,639.7711
8508685651,842.9819,213.285,635.0483
8508687029,908.6915,384.9892,645.3099
8508688032,913.3004,245.1269,642.0526
8508690470,808.4365,373.2649,648.4823
8508694437,943.5281,263.8801,656.9072
8508697626,882.6655,398.3561,656.7341
8508698293,926.6152,230.3879,660.813
8508702491,834.2677,384.6389,671.3482
8508706367,964.2552,397.4082,679.803
8508707638,894.3034,216.4122,665.5511
8508708068,878.6863,229.6535,671.0759
8508711623,954.9315,329.0059,684.7905
8508714361,918.6178,228.5444,677.6055
8508722338,826.7217,394.4712,702.007
8508722935,889.9873,390.2416,702.8422
8508724939,819.9244,394.3759,702.4449
8508726359,809.7591,292.108,708.9366
8508727313,805.8794,329.365,712.8366
8508730132,913.2983,222.514,716.5791
8508736481,839.2547,215.9807,729.9706
8508739226,954.2363,239.6173,742.1257
8508739597,951.9654,240.5592,741.3777
8508742334,964.058,237.3367,743.548
8508742755,866.9213,215.2578,741.4828
8508743348,899.4923,324.1529,743.4497
8508744700,929.0643,299.3186,749.5152
8508749908,873.715,354.0006,753.314
8508751700,810.5964,220.4619,758.3982
8508759587,937.6266,277.0612,768.0024
8508767272,933.0406,266.2987,771.2659
8508767512,827.3488,287.729,788.2265
8508767872,973.9597,200.2004,776.9507
8508772641,960.3787,395.0304,795.5371
8508773058,999.2003,314.3411,796.3499
8508773125,841.4534,368.3848,797.8638
8508773210,839.8517,293.0643,797.7482
8508774558,995.8692,312.9529,798.5862
8508774820,972.4916,349.2522,790.9877
8508781179,181.539,580.3957,607.7362
8508781319,5.0155,590.0029,600.9578
8508781604,97.4381,582.8456,611.2341
8508790447,3.984,542.9434,625.0175
8508793203,193.1058,566.369,633.3549
8508795910,120.2969,521.1472,637.6776
8508796274,107.6002,509.3456,638.6346
8508809979,108.1736,409.4967,675.6703
8508812780,184.1457,468.5136,685.3186
8508816029,171.4262,485.2051,688.5327
8508816144,18.0013,497.1946,676.445
8508817658,139.0408,583.5815,674.1527
8508820065,20.6444,478.5407,688.6688
8508826716,135.3855,547.1179,700.1103
8508830190,42.2778,527.747,703.7036
8508831274,139.2474,556.4121,711.528
8508836791,145.4015,548.2593,715.1002
8508838188,65.8086,484.3246,722.4811
8508839284,145.5949,550.6696,715.5354
8508845838,190.1969,599.726,735.0226
8508846569,108.8824,548.5655,736.1663
8508848264,5.1217,488.0511,729.7646
8508849454,190.1812,586.8488,742.5728
8508851979,184.9431,599.7659,739.4498
8508852340,83.5478,563.3895,745.3121
8508853060,196.2206,588.4913,745.2181
8508857270,145.9678,424.7717,764.386
8508859906,66.0491,484.7761,759.6906
8508861164,82.1554,495.4106,765.3591
8508862925,127.1402,453.2929,767.9858
8508864651,197.068,589.5366,753.1356
8508868582,72.4038,502.1071,764.9421
8508870222,153.1269,543.0094,776.2898
8508872108,129.1402,500.4514,782.4756
8508872594,123.5527,400.3821,782.0724
8508872770,166.7281,480.8245,789.137
8508878538,132.2076,421.4628,796.7917
8508881731,252.1482,402.2988,608.704
8508884181,387.7468,539.7041,608.9566
8508889343,366.7447,529.7032,618.7144
8508893617,369.7158,566.3754,629.9828
8508895551,369.5064,563.208,632.1969
8508901289,337.9464,526.1802,635.352
8508901337,370.7898,555.6816,632.2921
8508908438,352.5162,598.5388,647.3187
8508910339,242.9683,556.4164,675.7482
8508914806,230.0249,562.9783,682.2511
8508917773,251.4861,556.1028,677.9216
8508922001,223.5312,431.3383,692.6893
8508922971,331.5713,496.3651,686.6671
8508926981,239.8617,548.4544,692.1284
8508930973,319.1208,467.7009,694.9755
8508931020,230.6886,418.2212,701.5357
8508940565,242.28,452.3187,727.7568
8508943724,288.1836,448.1754,727.1558
8508950354,283.2313,446.4366,733.9443
8508951207,219.6469,551.1869,734.4595
8508958864,233.0803,450.5443,758.6599
8508961149,341.6949,459.1874,763.3902
8508966586,255.6661,519.8102,763.8327
8508966800,299.4277,584.1025,773.9891
8508980349,327.9281,459.6584,797.507
8504107285,908.3214,446.6135,353.0905
8504110542,890.775,408.5852,364.5486
8504113743,825.0021,476.9563,377.2299
8504118381,868.0377,550.1548,387.811
8504123276,919.7825,498.6974,394.1613
8504123656,908.8699,558.4949,391.7882
8504137409,130.5691,794.8072,211.2921
8504143175,132.5197,662.2097,235.5873
8504143439,19.1173,777.5681,223.8749
8504143557,138.5822,791.7248,216.0273
8504144203,108.6589,676.2397,236.0892
8504145103,197.9295,659.0457,239.4881
8504146648,77.5369,777.78,226.3409
8504146778,40.534,767.1042,227.5864
8504147519,169.6196,632.4524,230.1179
8504148071,14.4184,646.2535,231.1733
8504150671,114.5266,678.6529,245.9889
8504152227,144.791,656.6053,241.0157
8504153903,32.2463,613.9819,236.8602
8504157584,114.759,682.6291,248.0836
8504163193,188.7549,767.6566,274.2367
8504163608,80.9265,636.0704,264.3917
8504164525,154.0087,677.8876,263.1067
8504173112,188.7594,637.547,281.2042
8504180044,112.2985,637.5665,293.6068
8504183884,3.9329,699.689,305.93
8504184908,174.7947,792.8345,306.726
8504194365,126.6966,708.9336,327.7721
8504195314,22.0325,622.2114,327.1631
8504200896,7.2359,719.6086,332.3476
8504202323,199.6754,687.548,336.0603
8504205157,177.8714,738.3082,348.1223
8504212072,178.6424,799.9789,355.4197
8504213638,188.459,649.4695,374.4897
8504217714,196.0126,649.5237,373.2206
8504218232,26.023,761.6621,377.5972
8504218713,75.0021,766.4398,378.7386
8504222129,137.2994,651.4448,377.4525
8504224082,99.6922,690.6358,384.3344
8504228076,25.9133,767.3267,389.3941
8504230861,122.6032,788.0055,399.4257
8504232866,159.7518,692.7909,399.2631
8504233726,32.7488,762.9966,392.966
8504233886,70.685,775.3953,397.52
8504235484,170.7057,795.3492,394.6727
8504236126,110.0677,776.3267,398.7721
8504237167,225.8598,617.5505,202.94
8504241779,238.8904,639.8598,206.9584
8504242715,222.5714,606.9426,213.5056
8504250718,387.3957,776.0335,231.2751
8504259886,253.9642,776.6869,247.5758
8504262098,202.2389,651.3325,254.9498
8504262983,288.5742,784.8005,259.7063
8504263368,393.7198,710.1276,253.4462
8504263757,298.4871,748.3464,256.1254
8504264494,284.033,605.0261,253.9377
8504266082,295.239,778.6733,258.821
8504266147,293.5289,779.421,259.2326
8504267561,233.5836,720.778,264.2087
8504280409,232.4664,625.6724,295.524
8504285752,329.0655,670.348,299.0884
8504293169,275.6234,760.0225,303.1368
8504294154,209.0686,640.2818,312.8478
8504295056,202.1471,728.3926,313.7011
8504296199,203.9403,695.507,320.6809
8504297906,300.981,640.5374,333.4745
8504297925,214.372,653.3417,327.4246
8508211609,853.0659,71.0002,735.39
8508212371,889.0155,68.267,729.9965
8508212715,831.2271,118.762,728.3011
8508219547,974.3683,164.2124,741.2526
8508227623,833.1882,76.3141,760.912
8508228383,928.5949,40.5747,757.7234
8508230757,835.9185,52.9472,770.7332
8508232453,898.6094,140.2,759.8717
8508237455,855.0165,23.8975,779.5899
8508248303,979.9974,112.3271,797.2951
8508261058,119.9218,328.8453,612.1982
8508261205,62.4513,290.6063,623.4224
8508262245,61.8514,399.8376,618.9279
8508264036,102.0659,345.7801,620.6172
8508265366,90.6416,337.8726,626.0847
8508265545,135.8011,208.7702,630.6056
8508275005,41.7515,244.8626,650.314
8508275535,94.7658,330.2437,641.9753
8508276184,44.2585,253.705,654.6291
8508276475,48.9063,290.2929,652.5875
8508277199,0.44,389.7394,655.7419
8508279225,34.3459,290.4587,660.0654
8508285097,31.8594,297.7225,661.3134
8508290674,35.0009,283.349,662.1138
8508298276,60.086,222.0182,692.4072
8508300939,85.6318,360.4038,710.9608
8508304677,72.0234,235.9175,702.0801
8508304756,2.8139,204.147,708.345
8508313547,15.0611,219.8172,720.05
8508325999,139.5563,245.388,753.9158
8508326673,47.7866,352.3441,750.3168
8508329352,126.2663,309.5178,759.8347
8508331256,133.1762,358.6392,760.2886
8508335140,181.2367,295.4504,776.2854
8508338759,181.1942,280.4704,777.8036
8508339546,161.2898,349.0444,785.5856
8508343906,185.773,280.7917,785.7648
8508348928,199.7361,213.1661,793.7938
8508350459,199.9406,334.4994,795.6663
8508351288,14.2451,261.8033,796.9888
8508351525,198.7526,274.6661,796.9772
8508354697,242.652,211.3248,616.3565
8508357110,246.3322,208.278,616.4607
8508363290,210.8857,201.3862,625.8929
8508369208,243.2576,204.8625,630.428
8508373983,240.0823,351.4471,638.6965
8508377931,255.8216,219.2759,638.0783
8508379571,348.6726,294.237,663.6512
8508380981,261.6294,231.2756,651.0552
8508384353,268.4875,238.5803,652.4602
8508386165,391.7558,349.9338,679.1732
8508393801,377.6945,257.0055,690.7656
8508399163,381.4791,204.2714,699.3526
8508403686,367.5222,262.347,703.2275
8508405353,368.964,225.7218,704.2672
8508406752,269.6074,343.4218,708.3188
8508410383,284.6549,327.2312,717.3826
8508423962,323.5192,288.1588,744.0626
8508432466,272.543,229.7901,761.8448
8508432915,221.1272,276.9088,763.5613
8508436631,361.4005,293.0514,758.2003
8508436662,239.0271,311.3767,771.9962
8508438220,246.5575,208.1212,770.8167
8508441191,236.6942,315.4807,775.436
8508448978,348.2309,281.7182,782.7984
8508454495,200.0429,346.6071,795.1866
8508456254,499.405,227.9492,608.2195
8508458840,592.7813,390.3419,604.9846
8508461188,449.2623,259.6881,613.4223
8508466282,482.4552,242.8965,630.3977
8508470018,498.6485,250.0197,630.5295
8508470581,498.4828,250.6275,630.8177
8508473071,480.6347,332.6223,634.8349
8508476108,523.4019,296.0904,643.577
8508480427,551.0219,301.5141,650.3945
8508481580,529.513,206.8424,659.1233
8508482949,526.6849,308.909,647.5651
8508484543,506.9221,202.8218,661.129
8508486124,584.9963,288.5491,662.4774
8508489732,474.3213,335.6695,664.0297
8508493552,408.8173,267.5164,681.3978
8508494602,490.6046,240.7361,670.7438
8508499718,408.4601,267.1675,681.2809
8508503722,559.4539,225.5095,703.5214
8508507672,409.7134,285.7126,698.3604
8508512650,584.4764,237.0142,711.0234
8508513390,578.3007,250.0747,710.6327
8508514271,427.3246,340.0528,711.5785
8508514736,511.5718,301.0799,713.3864
8508515304,426.5412,322.0201,719.6683
8508521756,574.4875,201.6273,722.1113
8508526564,521.8462,253.8576,732.6989
8508527458,559.1887,360.8324,744.3526
8508528583,550.3307,230.7193,732.6971
8508530638,576.9422,276.8647,737.1352
8508533947,583.6924,212.3104,746.52
8508534452,582.9278,201.7335,755.2686
8508535600,577.0927,315.8762,758.3286
8508542742,562.1394,318.6436,763.6329
8508544616,431.1247,284.3234,774.8636
8508545289,473.2131,360.4203,771.7651
8508546370,427.244,217.5336,777.793
8508549869,503.7366,226.1661,769.6804
8508551341,486.2861,328.0888,782.5095
8508552069,513.2216,397.3953,793.0514
8508554433,588.487,396.3404,778.5467
8508554591,567.943,356.8889,790.2025
8508554815,497.7294,397.3601,798.7756
8508557223,405.338,300.9271,795.1684
8508561885,596.0821,352.2273,797.9287
8508562621,692.3077,390.9153,602.0677
8508563245,680.5615,382.0849,608.1854
8508570153,672.0563,375.4435,620.7574
8508577085,774.3517,233.5032,638.8091
8508581248,669.5706,374.2856,622.2645
8508581434,657.9265,380.8457,631.9092
8508582840,776.4205,235.382,638.2216
8508584459,655.8827,332.0842,635.1295
8504536303,625.3914,686.7972,362.1933
8504540852,611.1392,755.3546,381.0816
8504545466,773.4012,735.2668,386.1691
8504546011,645.3384,719.009,381.0193
8504546826,662.1078,770.9548,395.487
8504549485,680.0338,797.824,396.1122
8504550293,742.2065,717.7335,392.2184
8504553777,802.1865,718.2651,202.2167
8504553963,825.5442,699.9653,203.0607
8504555269,815.1942,688.4185,202.4753
8504566305,868.0483,641.8411,225.5068
8504568877,924.7911,761.5757,229.0304
8504568968,905.5847,791.6206,238.8876
8504569589,837.4539,679.0091,236.9642
8504580227,864.7155,636.5139,257.3299
8504582179,874.5037,726.5886,261.6507
8504583422,931.7007,602.9135,253.3156
8504585428,966.3742,704.8799,258.3286
8504586180,824.1869,669.6193,261.1926
8504587927,907.0795,779.7534,271.6716
8504592404,857.0362,633.1526,274.7907
8504593842,883.1882,753.0071,274.1044
8504598056,846.1662,642.743,279.1927
8504600924,858.3718,790.7778,297.9388
8504607309,900.3466,618.1639,299.3769
8504609962,864.1284,788.7104,301.9356
8504612778,889.9593,660.7589,310.8862
8504617132,818.2617,663.0548,311.8412
8504620816,942.0939,676.6945,325.8998
8504623394,819.4466,783.8228,326.2028
8504624864,876.9292,725.9003,329.5388
8504625972,931.4102,761.666,329.6071
8504629733,881.4295,780.3268,340.2135
8504631051,863.5781,642.4116,336.8239
8504631839,943.2195,664.0757,341.3882
8504635871,877.4489,766.6978,343.0167
8504642520,865.97,778.5944,359.2395
8504642688,949.9605,776.4076,365.1743
8504645880,958.8171,786.4631,364.3055
8504646424,929.112,712.293,370.305
8504652543,871.4977,779.2119,370.8374
8504652667,931.2469,764.2945,382.6088
8504652697,966.5864,785.9348,372.9401
8504655815,981.2391,787.2487,383.7387
8504656472,878.4433,627.4518,391.1729
8504656985,898.7563,755.4805,387.2804
8504659162,913.7595,768.5541,383.1959
8504664107,888.9573,625.8563,397.9695
8504664854,896.7579,770.3241,399.4711
8504664976,134.4133,802.9595,204.2372
8504666508,7.0947,846.8287,210.1542
8504669944,14.6158,988.7123,217.2409
8504672128,180.4707,997.4649,214.0569
8504680827,113.8561,840.6158,236.2382
8504686876,155.2543,988.9905,237.5407
8504688669,154.0524,817.0827,263.5959
8504693942,108.734,941.9146,268.311
8504702254,157.3455,817.6206,282.6706
8504703075,73.8363,866.0932,287.063
8504705144,36.2141,917.0402,284.2769
8504708853,98.2119,960.1179,293.7116
8504710240,181.1035,903.189,294.4609
8504710553,93.0965,963.1816,295.8025
8504711486,21.0664,926.4648,289.7305
8504712689,37.3437,916.5247,293.7018
8504714618,19.3281,924.604,291.6979
8504715185,143.4144,804.3298,305.72
8504715634,174.6022,967.0983,290.4169
8504721114,6.1668,884.6256,315.0968
8504721619,1.5936,880.347,312.4148
8504722863,134.9058,830.1081,319.5269
8504722981,145.4658,925.0797,316.1917
8504724645,165.4162,862.044,323.0476
8504725003,83.4082,934.4846,317.0587
8504725377,196.3364,848.5789,328.8108
8504731428,162.9197,862.9261,323.0042
8506906580,394.3745,670.7901,551.6833
8506907294,355.7765,619.799,547.5984
8506911858,325.7875,780.6569,567.641
8506912998,207.1826,611.4308,562.2819
8506916166,360.858,677.1244,562.4675
8506916278,239.1956,637.4492,563.9769
8506926416,337.4321,788.1895,579.3876
8506926669,203.9321,798.4804,589.7411
8506926921,369.198,674.6631,584.3595
8506929276,257.6085,716.6058,596.3727
8506929551,203.7579,695.5231,596.3289
8506931234,392.2845,652.8529,595.8262
8506947399,577.7341,735.8008,430.731
8506949359,526.8558,657.3166,441.9918
8506953582,436.5411,735.8557,439.8733
8506954448,587.8914,797.444,441.2678
8506959832,519.5817,715.4636,458.329
8506965133,537.0787,739.3087,467.7174
8506978433,517.439,727.7387,500.1138
8506981764,453.0218,621.8842,502.3969
8506981906,417.8545,749.9981,515.8409
8506991356,442.2159,739.963,529.2791
8506997577,493.824,697.7822,539.1068
8506999644,510.0187,735.9639,541.878
8507001072,400.9781,754.8135,544.8438
8507006636,521.2139,790.0218,557.6351
8507012852,465.6436,613.1951,568.4973
8507013518,467.7064,677.7967,574.2275
8507022394,472.8146,625.5158,581.2291
8507031351,634.7513,714.5814,405.6323
8507032229,762.9741,773.5677,407.0145
8507034097,723.0729,737.9496,407.8821
8507034888,736.7191,757.0621,404.903
8507038073,634.3196,769.5726,425.7124
8507041211,631.5144,772.1125,428.2077
8507041304,705.7474,664.8248,428.3301
8507042521,714.3897,650.648,433.2757
8507046792,637.0582,773.4937,437.3741
8507054973,789.8625,779.0876,462.4385
8507060923,784.9601,757.148,464.1327
8507061372,649.7095,797.9728,475.0892
8507075007,680.7958,723.4263,517.0552
8507075645,641.5159,788.6144,489.2882
8507077730,748.7837,691.6268,506.1463
8507087978,604.9962,762.749,524.988
8507088261,658.0956,753.5678,531.085
8507095435,688.0507,733.2745,537.3093
8507100856,638.59,608.4507,554.9458
8507101585,658.8682,717.3995,557.1901
8507102295,619.4631,690.4122,552.0579
8507103714,774.9115,676.1049,573.3885
8507105355,729.9664,700.5737,564.9658
8507106647,638.207,723.8544,562.041
8507108817,628.0659,614.7847,571.0341
8507122214,622.2228,760.5239,598.3151
8507122397,794.4597,751.5573,599.1398
8507123274,930.6949,692.0609,401.1078
8507125094,822.176,609.2917,415.2807
8507127778,984.8016,622.3799,409.8381
8507132593,904.4811,769.0432,411.0142
8507135127,824.9071,626.3629,421.7277
8507136747,875.7127,632.8636,422.4884
8507137311,837.3846,611.971,426.4604
8507140888,842.5682,609.5092,429.3044
8507150712,833.2299,650.6924,455.1914
8507152284,905.4116,750.7095,451.8694
8507156235,857.3376,744.3098,470.7171
8507164925,885.8088,753.8575,483.3281
8507165392,988.7057,651.5868,485.707
8507181851,935.6182,692.5153,520.0732
8507185453,981.2451,672.321,523.3876
8507187188,930.6186,700.2914,522.622
8507195752,882.7086,660.308,541.5112
8507207294,951.9586,631.9321,568.4179
8507211334,820.5202,651.9984,578.9772
8507211501,837.1227,643.1366,574.5125
8507213430,938.9275,671.9651,571.416
8507214485,988.5731,615.9884,575.5354
8507215015,976.4606,708.3162,574.9842
8507215621,848.4635,741.0964,571.0305
8507216447,861.0886,659.0056,580.8724
8507217060,883.941,729.1985,576.4672
8507219747,959.4929,730.0765,581.7627
8507219980,851.903,643.1403,588.8761
8507223791,824.0456,741.0742,589.9552
8507228429,990.542,607.3037,596.521
8507228514,991.6443,601.9714,596.2424
8507231792,4.3377,884.4534,405.9706
8507233052,83.2852,801.9407,406.5198
8507235728,60.2655,959.0512,416.7707
8507241118,21.3376,827.6979,424.4326
8507243391,60.4098,961.6382,427.3678
8507251776,149.9189,900.5327,453.0386
8507254199,32.4204,813.7678,441.1573
8507258715,154.8345,896.5011,460.8339
8507260701,71.099,929.2577,467.8158
8507272529,136.1432,916.9844,480.4517
8507272608,25.2412,977.4212,479.8316
8507273619,120.6606,994.3987,482.5999
8507274536,58.6895,920.8896,489.8913
8507276106,44.2948,952.7601,492.5312
8507276362,87.2168,975.7822,485.4068
8507286458,134.8533,804.2951,504.6936
8507311030,198.4086,817.335,557.8843
8507311937,150.9044,990.074,558.9158
8507320938,56.1397,811.5457,590.2001
8507321390,101.2001,958.0104,587.2426
8507324508,191.1495,959.8282,595.3635
8507330992,227.972,800.5892,407.699
8505036052,658.8495,807.8371,338.308
